Season,Week,Date,Home Team,Home Score,Home Opening Spread,Home Closing Spread,Home Opening ML,Home Opening ML Decimal,Home Closing ML,Home Closing ML decimal,Away Team,Away Score,Away Opening Spread,Away Closing Spread,Away Opening ML,Away Opening ML Decimal,Away Closing ML,Away Closing ML decimal,Opening O/U Total,Closing O/U Total
2017,Week 5,10/8/17,DET,24,-3,-2,-154,1.65,-130,1.77,CAR,27,3,2,139,2.39,118,2.18,43.5,42
2017,Week 5,10/8/17,IND,26,-1.5,1,-117,1.85,-106,1.94,SFO,23,1.5,-1,106,2.06,-104,1.96,43,43.5
2017,Week 5,10/8/17,LAR,10,-2,-2,-123,1.81,-133,1.75,SEA,16,2,2,111,2.11,120,2.2,46,46.5
2017,Week 5,10/8/17,OAK,17,-2.5,-3,-139,1.72,-155,1.65,BAL,30,2.5,3,126,2.26,140,2.4,40,40.5
2017,Week 5,10/8/17,DAL,31,-2.5,-2.5,-130,1.77,-139,1.72,GNB,35,2.5,2.5,118,2.18,126,2.26,52.5,52
2017,Week 5,10/8/17,HOU,34,0,2,102,2.02,116,2.16,KAN,42,0,-2,-113,1.88,-128,1.78,47,45
2017,Week 5,10/9/17,CHI,17,0,3.5,125,2.25,159,2.59,MIN,20,0,-3.5,-138,1.72,-177,1.56,40.5,41
2017,Week 6,10/12/17,CAR,23,-3,-3,-165,1.61,-148,1.68,PHI,28,3,3,149,2.49,134,2.34,45,44
2017,Week 6,10/15/17,NYJ,17,9.5,9,385,4.85,346,4.46,NWE,24,-9.5,-9,-450,1.22,-400,1.25,47.5,48.5
2017,Week 6,10/15/17,ATL,17,-10,-14,-550,1.18,-800,1.13,MIA,20,10,14,461,5.61,638,7.38,48,46
2017,Week 6,10/15/17,WAS,26,-10,-12,-440,1.23,-480,1.21,SFO,24,10,12,377,4.77,408,5.08,46.5,46
2017,Week 6,10/15/17,BAL,24,-6.5,-5.5,-270,1.37,-225,1.44,CHI,27,6.5,5.5,239,3.39,201,3.01,39.5,39.5
2017,Week 6,10/15/17,HOU,33,-9.5,-7.5,-450,1.22,-315,1.32,CLE,17,9.5,7.5,385,4.85,277,3.77,44,46
2017,Week 6,10/15/17,MIN,23,3,3,156,2.56,136,2.36,GNB,10,-3,-3,-173,1.58,-150,1.67,46.5,46
2017,Week 6,10/15/17,NOR,52,-3.5,-6,-200,1.5,-230,1.43,DET,38,3.5,6,180,2.8,205,3.05,50.5,50.5
2017,Week 6,10/15/17,ARI,38,0,2.5,114,2.14,121,2.21,TAM,33,0,-2.5,-126,1.79,-134,1.75,44,46.5
2017,Week 6,10/15/17,JAX,17,-2.5,-1,-143,1.7,-115,1.87,LAR,27,2.5,1,129,2.29,104,2.04,44,42
2017,Week 6,10/15/17,KAN,13,-4,-3.5,-190,1.53,-170,1.59,PIT,19,4,3.5,171,2.71,153,2.53,46,46.5
2017,Week 6,10/15/17,OAK,16,-3.5,-3,-185,1.54,-155,1.65,LAC,17,3.5,3,166,2.66,140,2.4,50.5,48.5
2017,Week 6,10/15/17,DEN,10,-10,-14,-600,1.17,-700,1.14,NYG,23,10,14,498,5.98,569,6.69,40.5,37.5
2017,Week 6,10/16/17,TEN,36,-8,-7,-380,1.26,-283,1.35,IND,22,8,7,330,4.3,250,3.5,48,46
2017,Week 7,10/19/17,OAK,31,-3,3,129,2.29,140,2.4,KAN,30,3,-3,-142,1.7,-155,1.65,47.5,46.5
2017,Week 7,10/22/17,IND,0,3,3,140,2.4,141,2.41,JAX,27,-3,-3,-155,1.65,-156,1.64,43.5,41
2017,Week 7,10/22/17,LAR,33,-3.5,-3,-183,1.55,-164,1.61,ARI,0,3.5,3,165,2.65,148,2.48,47,45.5
2017,Week 7,10/22/17,BUF,30,-1.5,-3,-150,1.67,-166,1.6,TAM,27,1.5,3,136,2.36,150,2.5,44,46.5
2017,Week 7,10/22/17,MIN,24,-4.5,-5,-235,1.43,-220,1.45,BAL,16,4.5,5,210,3.1,197,2.97,39.5,37.5
2017,Week 7,10/22/17,PIT,29,-6,-4,-234,1.43,-199,1.5,CIN,14,6,4,209,3.09,179,2.79,42,40
2017,Week 7,10/22/17,MIA,31,-4,-3,-161,1.62,-160,1.63,NYJ,28,4,3,145,2.45,144,2.44,39,40
2017,Week 7,10/22/17,CHI,17,4,2.5,148,2.48,126,2.26,CAR,3,-4,-2.5,-164,1.61,-139,1.72,41.5,39.5
2017,Week 7,10/22/17,CLE,9,5.5,5.5,205,3.05,205,3.05,TEN,12,-5.5,-5.5,-230,1.43,-230,1.43,46.5,42.5
2017,Week 7,10/22/17,GNB,17,4,3.5,182,2.82,171,2.71,NOR,26,-4,-3.5,-203,1.49,-190,1.53,47.5,45.5
2017,Week 7,10/22/17,SFO,10,6,6.5,214,3.14,235,3.35,DAL,40,-6,-6.5,-240,1.42,-265,1.38,47,48
2017,Week 7,10/22/17,LAC,21,-1,1,102,2.02,-105,1.95,DEN,0,1,-1,-113,1.88,-105,1.95,41.5,41
2017,Week 7,10/22/17,NYG,7,8,4,222,3.22,186,2.86,SEA,24,-8,-4,-250,1.4,-208,1.48,38.5,39
2017,Week 7,10/22/17,NWE,23,-4.5,-3,-190,1.53,-150,1.67,ATL,7,4.5,3,171,2.71,136,2.36,54,56.5
2017,Week 7,10/23/17,PHI,34,-5.5,-5,-218,1.46,-225,1.44,WAS,24,5.5,5,195,2.95,201,3.01,48.5,48.5
2017,Week 8,10/26/17,BAL,40,-3,-3,-167,1.6,-156,1.64,MIA,0,3,3,151,2.51,141,2.41,37.5,38
2017,Week 8,10/29/17,CLE,16,8.5,11,318,4.18,408,5.08,MIN,33,-8.5,-11,-365,1.27,-480,1.21,37.5,38.5
2017,Week 8,10/29/17,NWE,21,-7.5,-6.5,-325,1.31,-272,1.37,LAC,13,7.5,6.5,285,3.85,241,3.41,49,49.5
2017,Week 8,10/29/17,NOR,20,-9,-7.5,-355,1.28,-350,1.29,CHI,12,9,7.5,310,4.1,305,4.05,48,46
2017,Week 8,10/29/17,NYJ,20,4.5,6.5,175,2.75,248,3.48,ATL,25,-4.5,-6.5,-195,1.51,-280,1.36,46.5,43.5
2017,Week 8,10/29/17,PHI,33,-13,-13,-700,1.14,-750,1.13,SFO,10,13,13,569,6.69,604,7.04,47.5,45
2017,Week 8,10/29/17,TAM,3,-2.5,-1.5,-133,1.75,-123,1.81,CAR,17,2.5,1.5,120,2.2,111,2.11,44,46
2017,Week 8,10/29/17,BUF,34,-3,-2.5,-136,1.74,-128,1.78,OAK,14,3,2.5,123,2.23,116,2.16,45,47
2017,Week 8,10/29/17,CIN,24,-9,-11,-500,1.2,-500,1.2,IND,23,9,11,423,5.23,423,5.23,41,44
2017,Week 8,10/29/17,SEA,41,-5.5,-6,-250,1.4,-250,1.4,HOU,38,5.5,6,222,3.22,222,3.22,43,45
2017,Week 8,10/29/17,WAS,19,0,3,121,2.21,151,2.51,DAL,33,0,-3,-134,1.75,-167,1.6,50.5,46.5
2017,Week 8,10/29/17,DET,15,3,3,138,2.38,153,2.53,PIT,20,-3,-3,-153,1.65,-170,1.59,45,44.5
2017,Week 8,10/30/17,KAN,29,-7.5,-7,-294,1.34,-310,1.32,DEN,19,7.5,7,259,3.59,273,3.73,42,42
2017,Week 9,11/2/17,NYJ,34,3.5,3,144,2.44,158,2.58,BUF,21,-3.5,-3,-160,1.63,-170,1.59,42,42
2017,Week 9,11/5/17,HOU,14,-13,-6,-670,1.15,-253,1.4,IND,20,13,6,548,6.48,225,3.25,48,45
2017,Week 9,11/5/17,CAR,20,-2,3,-126,1.79,134,2.34,ATL,17,2,-3,114,2.14,-148,1.68,44,42
2017,Week 9,11/5/17,TEN,23,-3.5,-3,-170,1.59,-172,1.58,BAL,20,3.5,3,153,2.53,155,2.55,43,41
2017,Week 9,11/5/17,NOR,30,-7,-7,-300,1.33,-300,1.33,TAM,10,7,7,264,3.64,264,3.64,50,54
2017,Week 9,11/5/17,JAX,23,-3.5,-6,-205,1.49,-230,1.43,CIN,7,3.5,6,184,2.84,205,3.05,39.5,38
2017,Week 9,11/5/17,NYG,17,3.5,5.5,166,2.66,220,3.2,LAR,51,-3.5,-5.5,-185,1.54,-247,1.4,43.5,42.5
2017,Week 9,11/5/17,PHI,51,-7.5,-7,-365,1.27,-300,1.33,DEN,23,7.5,7,318,4.18,264,3.64,43.5,41
2017,Week 9,11/5/17,SEA,14,-7,-8,-315,1.32,-390,1.26,WAS,17,7,8,277,3.77,338,4.38,45,44.5
2017,Week 9,11/5/17,SFO,10,2.5,2.5,121,2.21,118,2.18,ARI,20,-2.5,-2.5,-134,1.75,-130,1.77,39,39
2017,Week 9,11/5/17,DAL,28,0,-2,102,2.02,-128,1.78,KAN,17,0,2,-113,1.88,116,2.16,51,53
2017,Week 9,11/5/17,MIA,24,2.5,3,122,2.22,140,2.4,OAK,27,-2.5,-3,-135,1.74,-155,1.65,43.5,44.5
2017,Week 9,11/6/17,GNB,17,2.5,2.5,129,2.29,118,2.18,DET,30,-2.5,-2.5,-143,1.7,-130,1.77,43,42.5
2017,Week 10,11/9/17,ARI,16,6,6,210,3.1,218,3.18,SEA,22,-6,-6,-235,1.43,-245,1.41,42.5,40
2017,Week 10,11/12/17,JAX,20,-4,-5,-202,1.5,-220,1.45,LAC,17,4,5,181,2.81,197,2.97,41.5,40.5
2017,Week 10,11/12/17,TAM,15,2.5,-1,121,2.21,-125,1.8,NYJ,10,-2.5,1,-134,1.75,113,2.13,41,44.5
2017,Week 10,11/12/17,BUF,10,2,2,115,2.15,116,2.16,NOR,47,-2,-2,-127,1.79,-128,1.78,48,48.5
2017,Week 10,11/12/17,WAS,30,2,1,102,2.02,-106,1.94,MIN,38,-2,-1,-113,1.88,-104,1.96,42,43
2017,Week 10,11/12/17,TEN,24,-5.5,-4.5,-235,1.43,-220,1.45,CIN,20,5.5,4.5,210,3.1,197,2.97,40.5,40.5
2017,Week 10,11/12/17,CHI,16,-4.5,-4.5,-208,1.48,-225,1.44,GNB,23,4.5,4.5,186,2.86,201,3.01,38,37.5
2017,Week 10,11/12/17,DET,38,-13,-10.5,-700,1.14,-450,1.22,CLE,24,13,10.5,569,6.69,385,4.85,43.5,42.5
2017,Week 10,11/12/17,IND,17,10.5,10.5,385,4.85,400,5,PIT,20,-10.5,-10.5,-450,1.22,-470,1.21,43,47
2017,Week 10,11/12/17,LAR,33,-11.5,-12,-550,1.18,-650,1.15,HOU,7,11.5,12,461,5.61,534,6.34,47,45
2017,Week 10,11/12/17,ATL,27,-3,-3.5,-156,1.64,-185,1.54,DAL,7,3,3.5,141,2.41,166,2.66,53,49
2017,Week 10,11/12/17,SFO,31,-1,3,-117,1.85,146,2.46,NYG,21,1,-3,106,2.06,-162,1.62,42,41.5
2017,Week 10,11/12/17,DEN,16,7.5,7,273,3.73,245,3.45,NWE,41,-7.5,-7,-310,1.32,-277,1.36,46,45
2017,Week 10,11/13/17,CAR,45,-10,-8,-400,1.25,-365,1.27,MIA,21,10,8,346,4.46,318,4.18,39.5,38.5
2017,Week 11,11/16/17,PIT,40,-6.5,-7,-290,1.34,-315,1.32,TEN,17,6.5,7,256,3.56,277,3.77,44,44.5
2017,Week 11,11/19/17,MIN,24,-2,-1,-135,1.74,-117,1.85,LAR,7,2,1,122,2.22,106,2.06,46,46
2017,Week 11,11/19/17,CHI,24,3,3,136,2.36,140,2.4,DET,27,-3,-3,-150,1.67,-155,1.65,44,41
2017,Week 11,11/19/17,NYG,12,12.5,10,354,4.54,338,4.38,KAN,9,-12.5,-10,-410,1.24,-390,1.26,43.5,44.5
2017,Week 11,11/19/17,NOR,34,-7.5,-9.5,-360,1.28,-360,1.28,WAS,31,7.5,9.5,314,4.14,314,4.14,50,52.5
2017,Week 11,11/19/17,CLE,7,7.5,7.5,310,4.1,273,3.73,JAX,19,-7.5,-7.5,-355,1.28,-310,1.32,38,37
2017,Week 11,11/19/17,GNB,0,1,2.5,106,2.06,121,2.21,BAL,23,-1,-2.5,-117,1.85,-134,1.75,38.5,38.5
2017,Week 11,11/19/17,HOU,31,1.5,-2.5,106,2.06,-130,1.77,ARI,21,-1.5,2.5,-117,1.85,118,2.18,38.5,38
2017,Week 11,11/19/17,LAC,54,-4.5,-7,-240,1.42,-300,1.33,BUF,24,4.5,7,214,3.14,264,3.64,43.5,41.5
2017,Week 11,11/19/17,DEN,17,-2.5,-2.5,-140,1.71,-155,1.65,CIN,20,2.5,2.5,127,2.27,140,2.4,40,37.5
2017,Week 11,11/19/17,OAK,8,5.5,7,252,3.52,256,3.56,NWE,33,-5.5,-7,-285,1.35,-290,1.34,50,55
2017,Week 11,11/19/17,DAL,9,3.5,6,149,2.49,208,3.08,PHI,37,-3.5,-6,-165,1.61,-233,1.43,47,48
2017,Week 11,11/20/17,SEA,31,-3,-1,-155,1.65,-114,1.88,ATL,34,3,1,140,2.4,103,2.03,45,46
2017,Week 12,11/23/17,DET,23,-1,2.5,116,2.16,122,2.22,MIN,30,1,-2.5,-128,1.78,-135,1.74,44.5,44.5
2017,Week 12,11/23/17,DAL,6,-3.5,1,121,2.21,106,2.06,LAC,28,3.5,-1,-134,1.75,-117,1.85,48,48
2017,Week 12,11/23/17,WAS,20,-7.5,-7,-305,1.33,-310,1.32,NYG,10,7.5,7,269,3.69,273,3.73,44.5,44.5
2017,Week 12,11/26/17,KAN,10,-9.5,-8.5,-450,1.22,-350,1.29,BUF,16,9.5,8.5,385,4.85,305,4.05,45,47.5
2017,Week 12,11/26/17,NWE,35,-17,-17,-1400,1.07,-1300,1.08,MIA,17,17,17,944,10.44,894,9.94,47.5,49
2017,Week 12,11/26/17,NYJ,27,4.5,5.5,175,2.75,216,3.16,CAR,35,-4.5,-5.5,-195,1.51,-242,1.41,39.5,39.5
2017,Week 12,11/26/17,PHI,31,-13.5,-14,-800,1.13,-750,1.13,CHI,3,13.5,14,638,7.38,604,7.04,44,43.5
2017,Week 12,11/26/17,ATL,34,-10,-10.5,-400,1.25,-470,1.21,TAM,20,10,10.5,346,4.46,400,5,49,47
2017,Week 12,11/26/17,CIN,30,-8,-7.5,-370,1.27,-315,1.32,CLE,16,8,7.5,322,4.22,277,3.77,38,39
2017,Week 12,11/26/17,IND,16,4.5,3,159,2.59,157,2.57,TEN,20,-4.5,-3,-177,1.56,-174,1.57,44,46.5
2017,Week 12,11/26/17,LAR,26,-2.5,-2.5,-141,1.71,-145,1.69,NOR,20,2.5,2.5,128,2.28,131,2.31,54,54
2017,Week 12,11/26/17,SFO,13,7,7,248,3.48,252,3.52,SEA,24,-7,-7,-280,1.36,-285,1.35,42,45
2017,Week 12,11/26/17,OAK,21,-5,-3.5,-225,1.44,-208,1.48,DEN,14,5,3.5,201,3.01,186,2.86,43,41
2017,Week 12,11/26/17,ARI,27,4,6.5,194,2.94,231,3.31,JAX,24,-4,-6.5,-217,1.46,-260,1.38,38,37.5
2017,Week 12,11/26/17,PIT,31,-13.5,-14,-850,1.12,-900,1.11,GNB,28,13.5,14,671,7.71,704,8.04,42.5,43
2017,Week 12,11/27/17,BAL,23,-7.5,-7.5,-300,1.33,-357,1.28,HOU,16,7.5,7.5,264,3.64,311,4.11,38,39.5
2017,Week 13,11/30/17,DAL,38,-1.5,1.5,-120,1.83,108,2.08,WAS,14,1.5,-1.5,109,2.09,-119,1.84,44.5,47
2017,Week 13,12/3/17,GNB,26,1.5,-3,-135,1.74,-162,1.62,TAM,20,-1.5,3,122,2.22,146,2.46,44,45
2017,Week 13,12/3/17,JAX,30,-8.5,-10,-410,1.24,-440,1.23,IND,10,8.5,10,354,4.54,377,4.77,40.5,41
2017,Week 13,12/3/17,MIA,35,1,1,-101,1.99,106,2.06,DEN,9,-1,-1,-109,1.92,-117,1.85,38,41
2017,Week 13,12/3/17,ATL,9,-3,-2,-155,1.65,-121,1.83,MIN,14,3,2,140,2.4,110,2.1,47,48.5
2017,Week 13,12/3/17,NYJ,38,4.5,3.5,147,2.47,171,2.71,KAN,31,-4.5,-3.5,-163,1.61,-190,1.53,43.5,44
2017,Week 13,12/3/17,TEN,24,-7,-7,-280,1.36,-285,1.35,HOU,13,7,7,248,3.48,252,3.52,42,42.5
2017,Week 13,12/3/17,NOR,31,-4,-5.5,-205,1.49,-248,1.4,CAR,21,4,5.5,184,2.84,221,3.21,48,48
2017,Week 13,12/3/17,BAL,44,-3,-2.5,-143,1.7,-129,1.78,DET,20,3,2.5,129,2.29,117,2.17,40,43
2017,Week 13,12/3/17,BUF,3,8,7.5,338,4.38,285,3.85,NWE,23,-8,-7.5,-390,1.26,-325,1.31,49.5,48.5
2017,Week 13,12/3/17,CHI,14,-4.5,-2.5,-183,1.55,-138,1.72,SFO,15,4.5,2.5,165,2.65,125,2.25,39.5,42
2017,Week 13,12/3/17,LAC,19,-13,-13.5,-850,1.12,-754,1.13,CLE,10,13,13.5,671,7.71,607,7.07,42.5,45
2017,Week 13,12/3/17,ARI,16,6.5,7.5,252,3.52,273,3.73,LAR,32,-6.5,-7.5,-285,1.35,-310,1.32,45.5,43
2017,Week 13,12/3/17,OAK,24,-7.5,-10,-315,1.32,-450,1.22,NYG,17,7.5,10,277,3.77,385,4.85,40.5,43
2017,Week 13,12/3/17,SEA,24,3.5,3.5,201,3.01,171,2.71,PHI,10,-3.5,-3.5,-225,1.44,-190,1.53,48,46.5
2017,Week 13,12/4/17,CIN,20,6,4.5,201,3.01,191,2.91,PIT,23,-6,-4.5,-225,1.44,-213,1.47,43.5,42.5
2017,Week 14,12/7/17,ATL,20,-1.5,-2.5,104,2.04,-134,1.75,NOR,17,1.5,2.5,-115,1.87,121,2.21,54.5,51.5
2017,Week 14,12/10/17,KAN,26,-4.5,-4.5,-199,1.5,-209,1.48,OAK,15,4.5,4.5,179,2.79,187,2.87,47.5,48.5
2017,Week 14,12/10/17,BUF,13,-4,-3.5,-147,1.68,-180,1.56,IND,7,4,3.5,133,2.33,162,2.62,40,36.5
2017,Week 14,12/10/17,TAM,21,2,0,133,2.33,111,2.11,DET,24,-2,0,-147,1.68,-123,1.81,43,45
2017,Week 14,12/10/17,CAR,31,1,2.5,126,2.26,116,2.16,MIN,24,-1,-2.5,-139,1.72,-128,1.78,42,40.5
2017,Week 14,12/10/17,CIN,7,-6.5,-6,-255,1.39,-260,1.38,CHI,33,6.5,6,227,3.27,231,3.31,37,40.5
2017,Week 14,12/10/17,CLE,21,4,2.5,149,2.49,120,2.2,GNB,27,-4,-2.5,-165,1.61,-133,1.75,41,38.5
2017,Week 14,12/10/17,HOU,16,-2,-1,-149,1.67,-123,1.81,SFO,26,2,1,135,2.35,111,2.11,42.5,45.5
2017,Week 14,12/10/17,JAX,30,-3,-3,-148,1.68,-143,1.7,SEA,24,3,3,134,2.34,129,2.29,39,41
2017,Week 14,12/10/17,ARI,12,3,2.5,136,2.36,129,2.29,TEN,7,-3,-2.5,-150,1.67,-143,1.7,44.5,42
2017,Week 14,12/10/17,DEN,23,-1,1,-103,1.97,-106,1.94,NYJ,0,1,-1,-107,1.93,-104,1.96,40.5,40.5
2017,Week 14,12/10/17,LAC,30,-6.5,-6,-255,1.39,-265,1.38,WAS,13,6.5,6,227,3.27,235,3.35,46,46.5
2017,Week 14,12/10/17,LAR,35,-1,1,-126,1.79,104,2.04,PHI,43,1,-1,114,2.14,-115,1.87,51,47.5
2017,Week 14,12/10/17,NYG,10,6,4,175,2.75,175,2.75,DAL,30,-6,-4,-195,1.51,-195,1.51,41,42
2017,Week 14,12/10/17,PIT,39,-6,-6,-225,1.44,-244,1.41,BAL,38,6,6,201,3.01,217,3.17,43.5,43
2017,Week 14,12/11/17,MIA,27,12,10,431,5.31,412,5.12,NWE,20,-12,-10,-510,1.2,-485,1.21,48.5,48
2017,Week 15,12/14/17,IND,13,12,10,431,5.31,412,5.12,DEN,25,-12,-10,-510,1.2,-485,1.21,48.5,40.5
2017,Week 15,12/16/17,DET,20,12,10,431,5.31,412,5.12,CHI,10,-12,-10,-510,1.2,-485,1.21,48.5,44
2017,Week 15,12/16/17,KAN,30,12,10,431,5.31,412,5.12,LAC,13,-12,-10,-510,1.2,-485,1.21,48.5,46
2017,Week 15,12/17/17,CLE,10,12,10,431,5.31,412,5.12,BAL,27,-12,-10,-510,1.2,-485,1.21,48.5,42
2017,Week 15,12/17/17,JAX,45,12,10,431,5.31,412,5.12,HOU,7,-12,-10,-510,1.2,-485,1.21,48.5,39
2017,Week 15,12/17/17,MIN,34,12,10,431,5.31,412,5.12,CIN,7,-12,-10,-510,1.2,-485,1.21,48.5,42
2017,Week 15,12/17/17,NOR,31,12,10,431,5.31,412,5.12,NYJ,19,-12,-10,-510,1.2,-485,1.21,48.5,47
2017,Week 15,12/17/17,NYG,29,12,10,431,5.31,412,5.12,PHI,34,-12,-10,-510,1.2,-485,1.21,48.5,40
2017,Week 15,12/17/17,WAS,20,12,10,431,5.31,412,5.12,ARI,15,-12,-10,-510,1.2,-485,1.21,48.5,43
2017,Week 15,12/17/17,BUF,24,12,10,431,5.31,412,5.12,MIA,16,-12,-10,-510,1.2,-485,1.21,39.5,39.5
2017,Week 15,12/17/17,CAR,31,12,10,431,5.31,412,5.12,GNB,24,-12,-10,-510,1.2,-485,1.21,48.5,47
2017,Week 15,12/17/17,SEA,7,12,10,431,5.31,412,5.12,LAR,42,-12,-10,-510,1.2,-485,1.21,48.5,47.5
2017,Week 15,12/17/17,SFO,25,12,10,431,5.31,412,5.12,TEN,23,-12,-10,-510,1.2,-485,1.21,48.5,44
2017,Week 15,12/17/17,PIT,24,12,10,431,5.31,412,5.12,NWE,27,-12,-10,-510,1.2,-485,1.21,48.5,53
2017,Week 15,12/17/17,OAK,17,12,10,431,5.31,412,5.12,DAL,20,-12,-10,-510,1.2,-485,1.21,48.5,46
2017,Week 15,12/18/17,TAM,21,12,10,431,5.31,412,5.12,ATL,24,-12,-10,-510,1.2,-485,1.21,48.5,48
2017,Week 16,12/23/17,BAL,23,0,0,0,0,0,0,IND,16,0,0,0,0,0,0,0,40.5,40.5,,,
2017,Week 16,12/23/17,GNB,0,0,0,0,0,0,0,MIN,16,0,0,0,0,0,0,0,40.5,40.5,,,
2017,Week 16,12/24/17,KAN,29,0,0,0,0,0,0,MIA,13,0,0,0,0,0,0,0,43.5,43.5,,,
2017,Week 16,12/24/17,NWE,37,0,0,0,0,0,0,BUF,16,0,0,0,0,0,0,0,47,47,,,
2017,Week 16,12/24/17,NOR,23,0,0,0,0,0,0,ATL,13,0,0,0,0,0,0,0,52.5,52.5,,,
2017,Week 16,12/24/17,NYJ,7,0,0,0,0,0,0,LAC,14,0,0,0,0,0,0,0,42.5,42.5,,,
2017,Week 16,12/24/17,TEN,23,0,0,0,0,0,0,LAR,27,0,0,0,0,0,0,0,48,48,,,
2017,Week 16,12/24/17,WAS,27,0,0,0,0,0,0,DEN,11,0,0,0,0,0,0,0,40.5,40.5,,,
2017,Week 16,12/24/17,CAR,22,0,0,0,0,0,0,TAM,19,0,0,0,0,0,0,0,46.5,46.5,,,
2017,Week 16,12/24/17,CHI,20,0,0,0,0,0,0,CLE,3,0,0,0,0,0,0,0,38,38,,,
2017,Week 16,12/24/17,CIN,26,0,0,0,0,0,0,DET,17,0,0,0,0,0,0,0,43.5,43.5,,,
2017,Week 16,12/24/17,SFO,44,0,0,0,0,0,0,JAX,33,0,0,0,0,0,0,0,42,42,,,
2017,Week 16,12/24/17,ARI,23,0,0,0,0,0,0,NYG,0,0,0,0,0,0,0,0,40,40,,,
2017,Week 16,12/24/17,DAL,12,0,0,0,0,0,0,SEA,21,0,0,0,0,0,0,0,47,47,,,
2017,Week 16,12/25/17,HOU,6,0,0,0,0,0,0,PIT,34,0,0,0,0,0,0,0,44,44,,,
2017,Week 16,12/25/17,PHI,19,0,0,0,0,0,0,OAK,10,0,0,0,0,0,0,0,48,48,,,
2017,Week 17,12/31/17,MIA,16,0,0,0,0,0,0,BUF,22,0,0,0,0,0,0,0,42.5,42.5,,,
2017,Week 17,12/31/17,MIN,23,0,0,0,0,0,0,CHI,10,0,0,0,0,0,0,0,38,38,,,
2017,Week 17,12/31/17,NWE,26,0,0,0,0,0,0,NYJ,6,0,0,0,0,0,0,0,43,43,,,
2017,Week 17,12/31/17,NYG,18,0,0,0,0,0,0,WAS,10,0,0,0,0,0,0,0,40,40,,,
2017,Week 17,12/31/17,BAL,27,0,0,0,0,0,0,CIN,31,0,0,0,0,0,0,0,40,40,,,
2017,Week 17,12/31/17,PIT,28,0,0,0,0,0,0,CLE,24,0,0,0,0,0,0,0,37.5,37.5,,,
2017,Week 17,12/31/17,TAM,31,0,0,0,0,0,0,NOR,24,0,0,0,0,0,0,0,48.5,48.5,,,
2017,Week 17,12/31/17,TEN,15,0,0,0,0,0,0,JAX,10,0,0,0,0,0,0,0,41.5,41.5,,,
2017,Week 17,12/31/17,ATL,22,0,0,0,0,0,0,CAR,10,0,0,0,0,0,0,0,45,45,,,
2017,Week 17,12/31/17,DET,35,0,0,0,0,0,0,GNB,11,0,0,0,0,0,0,0,44,44,,,
2017,Week 17,12/31/17,IND,22,0,0,0,0,0,0,HOU,13,0,0,0,0,0,0,0,41,41,,,
2017,Week 17,12/31/17,PHI,0,0,0,0,0,0,0,DAL,6,0,0,0,0,0,0,0,40,40,,,
2017,Week 17,12/31/17,SEA,24,0,0,0,0,0,0,ARI,26,0,0,0,0,0,0,0,38.5,38.5,,,
2017,Week 17,12/31/17,DEN,24,0,0,0,0,0,0,KAN,27,0,0,0,0,0,0,0,37.5,37.5,,,
2017,Week 17,12/31/17,SFO,13,0,0,0,0,0,0,LAR,34,0,0,0,0,0,0,0,44,44,,,
2017,Week 17,12/31/17,LAC,10,0,0,0,0,0,0,OAK,30,0,0,0,0,0,0,0,42.5,42.5,,,
2017,Week 18,12/31/17,KAN,0,0,0,0,0,0,0,TEN,0,0,0,0,0,0,0,0,44.5,44.5,,,
2017,Week 18,12/31/17,LAR,0,0,0,0,0,0,0,ATL,0,0,0,0,0,0,0,0,48,48,,,
2017,Week 18,12/31/17,JAX,0,0,0,0,0,0,0,BUF,0,0,0,0,0,0,0,0,39,39,,,
2017,Week 18,12/31/17,NOR,0,0,0,0,0,0,0,CAR,0,0,0,0,0,0,0,0,47.5,48.5,,,
2017,Week 19,12/31/17,PHI,0,0,0,0,0,0,0,ATL,0,0,0,0,0,0,0,0,44.5,41.5,,,
2017,Week 19,12/31/17,NWE,0,0,0,0,0,0,0,TEN,0,0,0,0,0,0,0,0,47,47,,,
2017,Week 19,12/31/17,PIT,0,0,0,0,0,0,0,JAX,0,0,0,0,0,0,0,0,41,41,,,
2017,Week 19,12/31/17,MIN,0,0,0,0,0,0,0,NOR,0,0,0,0,0,0,0,0,45,45,,,
